id;35;filename;2023_05_11_Memdel_1_back_dem_id35.jpg;title;;order;4
id;35;filename;2023_05_11_Memdel_1_back_ortho_id35.jpg;title;;order;3
id;35;filename;2023_05_11_Memdel_1_front_dem_id35.jpg;title;;order;2
id;35;filename;2023_05_11_Memdel_1_front_ortho_id35.jpg;title;;order;1
id;35;filename;2023_05_11_Memdel_2_front_dem_id35.jpg;title;;order;2
id;35;filename;2023_05_11_Memdel_2_front_ortho_id35.jpg;title;;order;1
id;41;filename;2023_05_12_Kazaklar_front_back_id41.jpg;title;;order;4
id;41;filename;2023_05_12_Kazaklar_front_ortho_id41.jpg;title;;order;3
id;41;filename;2023_05_12_Kazaklar_left_dem_id41.jpg;title;;order;2
id;41;filename;2023_05_12_Kazaklar_left_ortho_id41.jpg;title;;order;1
id;44;filename;2023_05_12_Nalasa_1_back_dem_id44.jpg;title;;order;4
id;44;filename;2023_05_12_Nalasa_1_back_ortho_id44.jpg;title;;order;3
id;44;filename;2023_05_12_Nalasa_1_front_dem_id44.jpg;title;;order;2
id;44;filename;2023_05_12_Nalasa_1_front_ortho_id44.jpg;title;;order;1
id;45;filename;2023_05_12_Nalasa_Kladbishe_1_back_dem_id45.jpg;title;;order;4
id;45;filename;2023_05_12_Nalasa_Kladbishe_1_back_ortho_id45.jpg;title;;order;3
id;45;filename;2023_05_12_Nalasa_Kladbishe_1_front_back_id45.jpg;title;;order;2
id;45;filename;2023_05_12_Nalasa_Kladbishe_1_front_ortho_id45.jpg;title;;order;1
id;46;filename;2023_05_12_Nalasa_Kladbishe_2_left_dem_id46.jpg;title;;order;4
id;46;filename;2023_05_12_Nalasa_Kladbishe_2_left_ortho_id46.jpg;title;;order;3
id;46;filename;2023_05_12_Nalasa_Kladbishe_2_right_dem_id46.jpg;title;;order;2
id;46;filename;2023_05_12_Nalasa_Kladbishe_2_right_ortho_id46.jpg;title;;order;1
id;47;filename;2023_05_12_Nalasa_Kladbishe_3_back_dem_id47.jpg;title;;order;4
id;47;filename;2023_05_12_Nalasa_Kladbishe_3_back_ortho_id47.jpg;title;;order;3
id;47;filename;2023_05_12_Nalasa_Kladbishe_3_front_dem_id47.jpg;title;;order;2
id;47;filename;2023_05_12_Nalasa_Kladbishe_3_front_ortho_id47.jpg;title;;order;1
id;42;filename;2023_05_12_Staraya_Masra_1_front_back_id42.jpg;title;;order;2
id;42;filename;2023_05_12_Staraya_Masra_1_front_ortho_id42.jpg;title;;order;1
id;43;filename;2023_05_12_Staraya_Masra_2_front_dem_id43.jpg;title;;order;2
id;43;filename;2023_05_12_Staraya_Masra_2_front_ortho_id43.jpg;title;;order;1
id;49;filename;2023_05_16_Aldermysh_back_dem_id49.jpg;title;;order;4
id;49;filename;2023_05_16_Aldermysh_back_ortho_id49.jpg;title;;order;3
id;49;filename;2023_05_16_Aldermysh_front_dem_id49.jpg;title;;order;2
id;49;filename;2023_05_16_Aldermysh_front_ortho_id49.jpg;title;;order;1
id;48;filename;2023_05_16_Chirsha_back_dem_id48.jpg;title;;order;4
id;48;filename;2023_05_16_Chirsha_back_ortho_id48.jpg;title;;order;3
id;48;filename;2023_05_16_Chirsha_front_dem_id48.jpg;title;;order;2
id;48;filename;2023_05_16_Chirsha_front_ortho_id48.jpg;title;;order;1
id;50;filename;2023_05_16_Ibrya_1_front_dem_id50.jpg;title;;order;2
id;50;filename;2023_05_16_Ibrya_1_front_ortho_id50.jpg;title;;order;1
id;51;filename;2023_05_16_Ibrya_2_front_dem_id51.jpg;title;;order;2
id;51;filename;2023_05_16_Ibrya_2_front_ortho_id51.jpg;title;;order;1
id;52;filename;2023_05_17_Russko_Tatarskaya_Aisha_1_front_dem_id52.jpg;title;;order;4
id;52;filename;2023_05_17_Russko_Tatarskaya_Aisha_1_front_ortho_id52.jpg;title;;order;3
id;52;filename;2023_05_17_Russko_Tatarskaya_Aisha_1_left_dem_id52.jpg;title;;order;2
id;52;filename;2023_05_17_Russko_Tatarskaya_Aisha_1_left_ortho_id52.jpg;title;;order;1
id;53;filename;2023_05_17_Russko_Tatarskaya_Aisha_2_front_dem_id53.jpg;title;;order;2
id;53;filename;2023_05_17_Russko_Tatarskaya_Aisha_2_front_ortho_id53.jpg;title;;order;1
id;54;filename;2023_05_17_Tuktamysh_1_front_dem_id54.jpg;title;;order;2
id;54;filename;2023_05_17_Tuktamysh_1_front_ortho_id54.jpg;title;;order;1
id;55;filename;2023_05_17_Tuktamysh_2_back_dem_id55.jpg;title;;order;4
id;55;filename;2023_05_17_Tuktamysh_2_back_ortho_id55.jpg;title;;order;3
id;55;filename;2023_05_17_Tuktamysh_2_front_dem_id55.jpg;title;;order;2
id;55;filename;2023_05_17_Tuktamysh_2_front_ortho_id55.jpg;title;;order;1
id;56;filename;2023_05_17_Unba_front_dem_id56.jpg;title;;order;2
id;56;filename;2023_05_17_Unba_front_ortho_id56.jpg;title;;order;1
id;57;filename;2023_05_18_Tatarskaya_Aisha_back_dem_id57.jpg;title;;order;4
id;57;filename;2023_05_18_Tatarskaya_Aisha_back_ortho_id57.jpg;title;;order;3
id;57;filename;2023_05_18_Tatarskaya_Aisha_front_dem_id57.jpg;title;;order;2
id;57;filename;2023_05_18_Tatarskaya_Aisha_front_ortho_id57.jpg;title;;order;1
id;58;filename;2023_07_20_Panovka_back_dem_id58.jpg;title;;order;4
id;58;filename;2023_07_20_Panovka_back_ortho_id58.jpg;title;;order;3
id;58;filename;2023_07_20_Panovka_front_dem_id58.jpg;title;;order;2
id;58;filename;2023_07_20_Panovka_front_ortho_id58.jpg;title;;order;1
id;62;filename;2023_07_20_Tatarskoe_Hodyashevo_1_front_dem_id62.jpg;title;;order;2
id;62;filename;2023_07_20_Tatarskoe_Hodyashevo_1_front_ortho_id62.jpg;title;;order;1
id;61;filename;2023_07_20_Tatarskoe_Hodyashevo_2_back_dem_id61.jpg;title;;order;4
id;61;filename;2023_07_20_Tatarskoe_Hodyashevo_2_back_ortho_id61.jpg;title;;order;3
id;61;filename;2023_07_20_Tatarskoe_Hodyashevo_2_front_dem_id61.jpg;title;;order;2
id;61;filename;2023_07_20_Tatarskoe_Hodyashevo_2_front_ortho_id61.jpg;title;;order;1
id;60;filename;2023_07_20_Tatarskoe_Hodyashevo_3_left_dem_id60.jpg;title;;order;2
id;60;filename;2023_07_20_Tatarskoe_Hodyashevo_3_left_ortho_id60.jpg;title;;order;1
id;60;filename;2023_07_20_Tatarskoe_Hodyashevo_3_right_dem_id60.jpg;title;;order;4
id;60;filename;2023_07_20_Tatarskoe_Hodyashevo_3_right_ortho_id60.jpg;title;;order;3
id;59;filename;2023_07_20_Uryvkino_front_dem_id59.jpg;title;;order;2
id;59;filename;2023_07_20_Uryvkino_front_ortho_id59.jpg;title;;order;1
id;66;filename;2023_08_01_Bolshie_Shinary_back_dem_id66.jpg;title;;order;4
id;66;filename;2023_08_01_Bolshie_Shinary_back_ortho_id66.jpg;title;;order;3
id;66;filename;2023_08_01_Bolshie_Shinary_front_back_id66.jpg;title;;order;2
id;66;filename;2023_08_01_Bolshie_Shinary_front_ortho_id66.jpg;title;;order;1
id;63;filename;2023_08_01_Starye_Zuri_front_dem_id63.jpg;title;;order;2
id;63;filename;2023_08_01_Starye_Zuri_front_ortho_id63.jpg;title;;order;1
id;68;filename;2023_08_01_Tyamti-Meteski_1_front_dem_id68.jpg;title;;order;2
id;68;filename;2023_08_01_Tyamti-Meteski_1_front_ortho_id68.jpg;title;;order;1
id;69;filename;2023_08_01_Tyamti-Meteski_2_back_dem_id69.jpg;title;;order;4
id;69;filename;2023_08_01_Tyamti-Meteski_2_back_ortho_id69.jpg;title;;order;3
id;69;filename;2023_08_01_Tyamti-Meteski_2_front_dem_id69.jpg;title;;order;2
id;69;filename;2023_08_01_Tyamti-Meteski_2_front_ortho_id69.jpg;title;;order;1
id;67;filename;2023_08_01_Tyamti-Meteski_3_back_dem_id67.jpg;title;;order;4
id;67;filename;2023_08_01_Tyamti-Meteski_3_back_ortho_id67.jpg;title;;order;3
id;67;filename;2023_08_01_Tyamti-Meteski_3_front_dem_id67.jpg;title;;order;2
id;67;filename;2023_08_01_Tyamti-Meteski_3_front_ortho_id67.jpg;title;;order;1
id;64;filename;2023_08_01_Verhnie_Kibya_Kozi_1_front_dem_id64.jpg;title;;order;2
id;64;filename;2023_08_01_Verhnie_Kibya_Kozi_1_front_ortho_id64.jpg;title;;order;1
id;65;filename;2023_08_01_Verhnie_Kibya_Kozi_2_front_dem_id65.jpg;title;;order;2
id;65;filename;2023_08_01_Verhnie_Kibya_Kozi_2_front_ortho_id65.jpg;title;;order;1
id;70;filename;2023_09_18_Chally_Kazaklar_front_dem_id70.jpg;title;;order;2
id;70;filename;2023_09_18_Chally_Kazaklar_front_ortho_id70.jpg;title;;order;1
id;71;filename;2023_09_18_Tyamti_back_dem_id71.jpg;title;;order;4
id;71;filename;2023_09_18_Tyamti_back_ortho_id71.jpg;title;;order;3
id;71;filename;2023_09_18_Tyamti_front_dem_id71.jpg;title;;order;2
id;71;filename;2023_09_18_Tyamti_front_ortho_id71.jpg;title;;order;1
